id,loan_status,Usage
57955,0,
51010,1,
20132,0,
35626,0,
2360,1,
15302,0,
57887,0,
46546,1,
4361,0,
36058,1,
45905,1,
47792,0,
19506,0,
6044,0,
46083,0,
28748,0,
30686,0,
14713,1,
6144,0,
3503,0,
49806,0,
41666,0,
31230,0,
35917,0,
34577,0,
27973,1,
31244,0,
41056,0,
40506,0,
33513,0,
54036,0,
41798,0,
49218,0,
16421,1,
37828,0,
46646,0,
24798,0,
26126,0,
57112,0,
11335,0,
18100,1,
238,0,
50767,0,
34599,0,
28673,0,
35425,0,
17141,0,
27707,0,
16666,0,
25922,0,
46091,0,
50383,0,
53063,0,
29022,1,
52175,0,
21573,1,
2543,0,
22110,0,
24251,0,
13715,0,
9786,0,
1865,1,
13929,1,
1338,0,
33538,1,
2991,0,
56751,0,
11668,0,
21742,0,
39350,0,
57678,0,
35797,0,
46112,0,
21939,0,
45570,0,
50975,0,
24198,0,
56811,0,
29709,0,
37454,0,
23197,0,
987,1,
56525,0,
51906,0,
57650,0,
41327,0,
39675,0,
41592,0,
36103,0,
9944,0,
27317,1,
29515,1,
58296,0,
41084,0,
22638,0,
76,0,
2301,0,
48265,0,
15227,0,
22762,0,
49370,0,
47444,0,
11710,0,
54352,0,
10958,0,
18170,0,
17239,0,
36659,0,
14460,0,
15705,0,
28508,0,
24516,0,
28817,1,
35326,0,
17991,0,
48513,0,
25177,0,
21569,0,
39583,0,
21318,0,
13906,0,
38811,0,
39747,0,
37548,0,
56817,0,
6880,0,
28905,0,
54484,0,
1847,0,
45868,0,
4386,0,
26081,0,
2612,0,
51263,0,
22539,1,
5104,0,
17763,0,
43345,0,
31351,0,
11868,0,
48301,1,
5400,0,
52244,0,
4416,0,
5656,0,
45439,0,
2572,0,
5928,0,
20801,0,
12409,0,
14091,0,
15905,1,
11228,0,
21370,1,
38638,0,
25021,0,
1262,0,
33021,0,
57847,0,
57076,0,
20216,0,
51069,0,
41881,0,
17122,0,
44780,0,
28809,0,
51191,0,
47866,0,
29088,0,
28938,0,
8204,0,
46030,0,
56921,0,
22208,0,
11234,0,
25098,0,
32837,0,
19938,0,
37526,0,
32790,1,
31167,0,
35355,0,
36577,1,
58325,0,
4183,0,
54259,0,
22214,0,
17516,1,
55603,0,
39405,0,
18484,0,
24457,1,
49446,0,
24861,0,
6291,0,
58283,0,
20464,0,
31984,1,
46084,1,
42353,0,
11654,1,
7451,0,
43413,0,
47749,0,
4860,0,
35448,1,
24771,0,
30230,1,
53269,0,
37570,0,
28617,0,
54246,0,
19170,0,
27172,0,
21367,0,
34850,0,
24631,0,
51267,1,
44813,0,
14814,0,
43516,0,
44885,0,
22979,0,
37984,0,
28671,0,
38740,0,
36913,0,
31922,0,
42370,0,
23643,1,
42737,0,
35363,0,
19651,0,
33801,0,
55301,0,
21637,0,
29148,0,
17549,0,
16948,0,
25275,0,
50387,0,
13794,1,
22150,0,
1399,1,
12658,0,
23762,1,
27961,0,
56710,0,
7360,0,
29668,0,
31902,1,
4312,1,
21400,0,
15724,0,
35947,0,
38282,0,
33506,1,
45956,0,
2281,0,
44416,0,
52360,1,
7017,1,
38283,0,
50943,0,
55958,0,
35907,0,
47194,0,
5387,0,
44846,0,
48774,1,
18554,0,
55066,0,
40689,0,
38536,0,
26319,0,
36466,0,
47524,1,
44668,1,
36450,0,
34741,0,
8628,0,
13168,0,
30568,0,
52290,0,
46224,0,
39078,0,
22994,0,
35296,0,
1111,0,
26249,0,
25408,0,
15966,0,
3506,0,
35732,0,
4641,0,
38697,0,
5895,0,
14055,0,
47983,0,
36262,0,
2208,1,
49081,0,
55723,0,
17211,0,
39770,0,
34089,0,
30681,0,
1469,0,
20811,0,
50830,0,
29849,1,
48054,0,
14146,0,
56676,0,
27028,1,
25056,0,
6809,0,
27982,0,
38763,0,
1997,0,
33047,0,
20491,0,
43176,0,
30874,0,
22261,0,
34854,0,
54729,0,
165,0,
54169,0,
43496,1,
7409,0,
36499,0,
11712,0,
53952,0,
8458,0,
17717,0,
14948,1,
27347,0,
47096,0,
43731,0,
57971,0,
46088,0,
41360,0,
47137,0,
8919,0,
28199,0,
43404,0,
17867,0,
31949,0,
46130,0,
16335,1,
3990,0,
29603,0,
19171,0,
4451,0,
44595,0,
7332,0,
34046,0,
16401,0,
22733,1,
9108,0,
17606,1,
55160,0,
6607,0,
15453,0,
50832,0,
22517,0,
29670,0,
43066,0,
19586,0,
52093,0,
23853,0,
7656,0,
48974,0,
30383,0,
52102,1,
35352,0,
9694,0,
14436,0,
21278,0,
43408,0,
15154,0,
53431,0,
1413,0,
57945,1,
50060,0,
20810,0,
14931,0,
6909,0,
15897,1,
32901,0,
21952,0,
52544,0,
20752,0,
43898,0,
23178,1,
40503,1,
42879,1,
48971,0,
14629,0,
27128,0,
12076,0,
41154,0,
36264,0,
16850,1,
13311,0,
54622,0,
49605,1,
27122,0,
2405,0,
31290,0,
7642,0,
22911,0,
6491,0,
48068,0,
29417,0,
29142,0,
50444,0,
10917,0,
51626,0,
20201,0,
46666,0,
55401,0,
29881,0,
51976,0,
18789,0,
20531,1,
42510,0,
8418,0,
15725,1,
20773,0,
16441,0,
32891,0,
27370,0,
11155,0,
3274,0,
51043,0,
288,0,
13251,0,
35517,0,
33013,0,
42729,0,
33959,1,
2610,0,
36903,0,
16005,0,
43756,0,
40686,0,
48688,0,
57968,1,
25972,0,
56886,0,
57149,0,
41589,0,
8819,0,
15202,0,
2845,0,
37358,1,
25026,0,
51566,0,
45096,0,
16084,1,
34819,0,
13837,1,
4306,0,
7032,0,
46869,0,
25646,0,
29341,0,
58403,0,
12736,0,
36704,0,
8855,0,
22845,1,
32568,0,
15172,0,
23624,0,
58376,0,
3524,0,
56301,0,
39229,0,
17326,0,
56149,1,
14250,0,
55218,1,
41537,1,
8022,1,
15503,0,
54302,0,
15078,0,
55701,0,
29914,0,
54806,1,
25000,0,
6369,0,
20601,0,
40763,0,
41465,0,
38029,0,
8847,0,
26495,0,
57247,0,
58483,0,
31910,0,
19826,0,
16429,0,
48098,0,
47529,0,
38330,0,
24129,0,
19769,0,
49207,0,
30903,0,
19641,1,
22067,0,
39345,0,
52101,0,
27836,0,
887,0,
33533,0,
49743,0,
14770,0,
8491,0,
50656,0,
10440,0,
5647,0,
37282,0,
47939,0,
6217,0,
1701,0,
8327,0,
27390,0,
40956,0,
16173,1,
2951,0,
15253,0,
42955,0,
45743,0,
7779,1,
16690,0,
7516,0,
34183,1,
1170,0,
44918,0,
32587,0,
23324,0,
45489,0,
20720,0,
17215,0,
55314,1,
21891,1,
33830,0,
40517,1,
46841,1,
28213,0,
24397,0,
44907,0,
45891,0,
21402,0,
15889,0,
6397,0,
40068,1,
12881,0,
43374,0,
1783,0,
18543,0,
37441,0,
21600,0,
49143,1,
14327,0,
54566,0,
22350,1,
35771,0,
45008,0,
17633,0,
39627,0,
215,0,
38481,0,
42390,0,
20883,0,
5347,1,
57140,0,
51940,0,
7153,1,
10067,0,
11096,0,
18830,0,
49760,0,
3907,0,
3147,0,
28646,0,
44359,1,
14021,0,
17598,0,
56984,0,
51644,1,
1750,0,
3008,0,
43906,0,
23648,0,
21334,0,
48129,0,
2459,1,
28701,0,
50708,0,
6279,1,
39483,0,
38857,0,
39283,0,
26173,0,
33157,0,
11843,0,
29485,0,
6952,0,
30722,0,
56265,0,
50396,0,
55773,0,
42520,0,
9595,0,
1659,1,
42625,0,
30836,0,
43708,0,
16263,1,
43548,0,
42477,1,
14677,0,
14007,0,
29736,0,
36161,0,
43638,0,
16131,0,
31507,0,
38200,0,
21306,1,
2095,0,
7525,1,
10794,0,
8550,0,
21754,0,
45561,0,
52134,0,
57861,0,
31521,1,
19251,0,
56550,0,
36874,0,
8791,0,
9821,1,
17817,0,
34703,0,
38950,0,
39659,0,
18556,0,
21321,0,
12246,0,
15529,0,
52240,0,
39787,0,
11666,0,
30553,1,
5283,0,
55565,0,
34388,0,
23500,0,
21685,0,
43795,0,
13826,0,
32448,0,
39029,0,
49901,0,
53678,0,
33504,1,
14529,0,
24093,0,
8435,0,
13043,0,
49606,0,
9960,0,
34024,0,
45492,0,
57099,0,
8781,0,
9500,0,
58626,1,
32272,0,
13380,0,
9701,1,
2955,0,
28247,1,
40929,0,
23046,0,
42504,0,
31773,0,
18617,0,
13683,0,
16240,0,
3075,0,
7742,0,
36737,0,
8719,0,
53316,0,
28966,0,
27994,0,
2285,0,
14478,0,
19391,0,
48023,1,
46048,0,
5376,0,
34157,0,
22973,0,
44799,1,
22154,1,
708,0,
38516,0,
53314,0,
29777,0,
4014,0,
8706,0,
45236,0,
21176,0,
31260,0,
55786,0,
51583,0,
6425,0,
32176,0,
58147,0,
45025,0,
5930,0,
28465,0,
28876,0,
1362,0,
36928,1,
54227,0,
7025,0,
36611,1,
11639,1,
44999,0,
20677,0,
43426,1,
6462,0,
18895,0,
56033,1,
30068,0,
26490,0,
30232,0,
43347,0,
7149,0,
22834,0,
23546,0,
27578,0,
10768,0,
57720,0,
4516,0,
29443,0,
28842,1,
24011,0,
5992,0,
27993,1,
44193,0,
56960,0,
2729,0,
9345,0,
16124,1,
13198,0,
1219,0,
46574,1,
28702,1,
1364,0,
51020,0,
32688,0,
28799,0,
26387,0,
50353,0,
55377,0,
24786,0,
50731,0,
23864,1,
50555,0,
53861,0,
45442,1,
53708,1,
31449,1,
50326,0,
1117,0,
45361,0,
12934,0,
56809,1,
23797,0,
33914,0,
37394,0,
22087,0,
1938,1,
42638,0,
11681,0,
48683,0,
58408,0,
23590,0,
56915,0,
27272,0,
14964,0,
35945,0,
1530,1,
624,0,
26945,0,
20858,1,
46163,1,
53892,0,
27761,0,
16704,1,
41510,0,
40570,0,
12019,0,
26335,0,
26581,0,
2308,0,
31575,0,
7067,0,
46725,0,
10380,1,
29684,0,
20289,1,
41735,0,
53488,0,
35544,1,
4961,0,
51693,0,
23807,0,
16856,0,
667,0,
50113,0,
26628,0,
58470,0,
50500,1,
14503,0,
55203,0,
23639,0,
11167,0,
16501,0,
32642,1,
5451,1,
18588,0,
6632,0,
6865,1,
47223,0,
22011,0,
52226,0,
23912,0,
3765,0,
19367,0,
45094,0,
19322,0,
374,0,
23423,0,
10946,0,
9346,0,
34613,0,
9745,1,
11469,0,
29818,0,
25133,0,
1163,0,
31352,0,
24683,0,
477,0,
10294,0,
58392,0,
5050,1,
46870,0,
43042,0,
57495,0,
6359,0,
50631,0,
47869,0,
10404,0,
32363,0,
34763,0,
54254,0,
33652,0,
57876,0,
55867,0,
37768,0,
41341,0,
17766,0,
51698,0,
32848,0,
58363,1,
56225,0,
3790,0,
24579,0,
31441,0,
1882,0,
8494,0,
25886,0,
31524,0,
15504,0,
52771,1,
7993,0,
58418,0,
34330,1,
29311,1,
50993,0,
27144,0,
40369,0,
28210,0,
45013,0,
25089,0,
31591,1,
42644,0,
16838,0,
17500,0,
10871,1,
26573,0,
12005,1,
31124,0,
23800,0,
39817,0,
45048,0,
3795,0,
54074,0,
48247,0,
9874,0,
31181,0,
31053,0,
26469,0,
51629,0,
35616,0,
15194,0,
54049,0,
54126,0,
654,0,
8840,0,
30394,0,
23606,1,
13312,0,
37111,0,
46474,0,
3821,0,
19281,0,
1915,1,
31512,0,
27454,0,
46912,0,
28041,0,
55665,1,
52130,0,
37266,0,
53510,0,
116,1,
6622,1,
7544,0,
28918,0,
22984,0,
41235,0,
22257,0,
24878,0,
57569,0,
20571,0,
53646,0,
18874,0,
6975,0,
9523,0,
32535,0,
21266,1,
7579,0,
36234,0,
43950,0,
20976,1,
57452,0,
7893,0,
21330,1,
41480,1,
11596,0,
54833,0,
47282,0,
52566,0,
28334,0,
50652,0,
30022,0,
10050,0,
39131,0,
5617,0,
50581,0,
8827,0,
49165,1,
22483,0,
47824,0,
4049,0,
15180,0,
47878,0,
38937,0,
14992,0,
49658,0,
41318,0,
51620,0,
908,0,
33847,0,
26039,1,
609,1,
52180,0,
23531,0,
38774,0,
58088,0,
31349,0,
12756,0,
11947,0,
56625,0,
11048,0,
57911,0,
43910,0,
10855,0,
47628,0,
47236,0,
31635,0,
12937,0,
39157,0,
44479,0,
51759,0,
47588,0,
16837,0,
57208,0,
3240,0,
18248,0,
44681,0,
43137,0,
24646,1,
26121,0,
32835,0,
22300,1,
48081,1,
7488,1,
52170,1,
32201,1,
40056,1,
32710,0,
40280,0,
15632,0,
37700,0,
57819,0,
46256,0,
12834,0,
23129,0,
1089,1,
39305,1,
40618,0,
58016,0,
43480,1,
3343,0,
6745,0,
12293,0,
7222,0,
6301,0,
11704,0,
46281,1,
57521,0,
42874,0,
35474,0,
22804,0,
39082,0,
6085,0,
20332,0,
56006,1,
12294,0,
26017,0,
53617,0,
57859,1,
15334,1,
51553,0,
53866,0,
40747,0,
45052,0,
44541,0,
25234,0,
40459,0,
7519,0,
35886,0,
47589,1,
10372,0,
3391,0,
10422,0,
21700,0,
31798,1,
5312,0,
11494,0,
13721,0,
14507,0,
40234,1,
7647,0,
58581,1,
58018,0,
7675,1,
50225,1,
24124,0,
52341,0,
3547,0,
45316,0,
19378,0,
9879,0,
36711,0,
27800,0,
7871,0,
1904,0,
51257,0,
38369,0,
44507,0,
2956,0,
52436,0,
23930,0,
19474,0,
27369,1,
46955,0,
17361,0,
6242,0,
57753,0,
30101,0,
47657,0,
18450,0,
16905,0,
39762,0,
17337,0,
42574,0,
36042,0,
42467,1,
11505,1,
57570,1,
45644,0,
36109,1,
15164,0,
27332,0,
5065,0,
33384,1,
14011,1,
27950,0,
22422,0,
57122,0,
48058,0,
30902,0,
30163,0,
22278,0,
25074,0,
5357,0,
45271,0,
49220,0,
23346,1,
21567,0,
29615,1,
13405,0,
47176,1,
29299,1,
53697,0,
18404,0,
54963,0,
10584,0,
30227,0,
1152,0,
50586,0,
36865,0,
26261,0,
166,0,
38186,0,
14656,0,
32436,1,
24941,0,
18687,0,
26607,0,
10843,0,
7801,0,
30615,0,
30983,0,
52111,0,
26158,0,
41024,0,
30453,0,
51890,0,
7805,0,
34082,1,
5653,0,
20981,0,
25904,0,
22882,0,
4738,0,
37602,0,
26612,0,
39332,0,
6559,1,
39525,0,
48864,0,
8383,0,
17330,0,
51602,1,
24873,0,
29740,1,
27316,0,
10576,0,
40703,1,
26727,0,
42936,0,
18427,0,
19592,1,
22361,0,
23027,1,
11726,0,
46615,0,
32623,0,
23442,0,
29139,0,
57118,0,
35701,1,
33629,0,
45347,0,
10060,1,
817,0,
29424,0,
51217,0,
44730,0,
43487,0,
33437,0,
16495,1,
38134,1,
49247,1,
8386,0,
17644,0,
11543,1,
8764,0,
37299,0,
1327,0,
15715,1,
1628,0,
34656,1,
152,0,
46553,0,
5645,0,
12271,0,
38453,0,
57123,0,
19502,1,
45281,0,
10127,0,
42820,0,
27041,0,
4958,0,
35302,0,
25642,0,
39472,0,
8914,0,
30658,1,
8141,0,
33253,1,
6153,0,
53825,0,
34486,0,
24344,1,
10996,0,
35246,0,
47744,0,
23001,0,
23928,0,
25418,0,
21280,0,
1057,1,
16749,0,
18794,1,
21038,0,
28674,0,
29420,1,
38552,0,
37311,0,
7418,1,
29321,0,
32685,1,
4410,0,
35615,0,
46562,0,
11136,0,
9934,0,
23012,1,
18610,1,
23516,0,
39602,0,
1470,0,
7070,0,
12814,0,
1156,0,
15636,1,
38953,0,
9998,0,
26231,0,
40858,1,
53884,0,
51935,0,
51008,0,
18039,1,
43422,1,
8774,0,
562,1,
10872,0,
22603,0,
46896,0,
17360,0,
33217,0,
35267,0,
8732,0,
10437,0,
20313,0,
16757,0,
42985,0,
19591,0,
15377,0,
31861,0,
40136,0,
31799,0,
5919,0,
57735,0,
55571,0,
16281,0,
20630,0,
52075,0,
48610,0,
24671,0,
43237,0,
39684,1,
44314,0,
15162,0,
31717,0,
30993,0,
13335,0,
35957,0,
17104,1,
13271,0,
54357,0,
4111,0,
8103,1,
48546,0,
42700,0,
49118,0,
32252,0,
31754,0,
19004,1,
50736,1,
42236,0,
19256,0,
33340,0,
50658,0,
43427,0,
13945,0,
23767,0,
19347,0,
11919,1,
25142,0,
55214,0,
151,0,
6759,1,
44069,0,
41404,0,
19809,0,
30135,0,
11044,0,
17951,0,
13825,0,
29560,0,
10534,0,
52068,0,
42563,0,
52684,0,
48323,0,
2783,0,
4686,0,
8722,1,
36369,0,
48339,0,
1421,1,
37321,0,
46947,0,
18195,1,
9508,1,
47099,0,
41723,0,
30360,0,
58426,0,
1055,0,
41657,0,
41013,0,
29479,0,
22317,1,
12520,0,
17952,0,
50234,0,
10991,0,
31309,0,
10252,0,
28687,1,
8384,0,
24494,0,
33452,0,
15896,0,
26100,0,
42800,0,
9740,0,
44258,0,
26893,0,
6094,1,
27277,0,
37697,1,
49019,0,
57928,0,
13230,0,
33357,0,
264,0,
39113,0,
24078,0,
5985,0,
39004,0,
9499,0,
45149,0,
35494,1,
5602,0,
22634,0,
4495,0,
9819,0,
38710,0,
56324,0,
23042,0,
10517,0,
57965,0,
51719,0,
9216,0,
13978,0,
30243,0,
37221,0,
31844,0,
5130,0,
58315,0,
26334,1,
20997,0,
9562,0,
45850,1,
21614,1,
54005,0,
22738,0,
37729,0,
41585,0,
48765,0,
2253,0,
34582,0,
24707,0,
21412,0,
9647,0,
5577,1,
32299,0,
17827,0,
53599,0,
13572,0,
30209,0,
45413,0,
48892,1,
6874,0,
7397,0,
22299,0,
40978,0,
54065,0,
46749,0,
25146,0,
47323,0,
47963,0,
37367,0,
33764,0,
17601,0,
6789,0,
44437,0,
14188,0,
32797,0,
29383,0,
34036,0,
11550,1,
17713,0,
4489,0,
23617,0,
43935,0,
2035,0,
58217,0,
36415,0,
42925,1,
27282,1,
19964,0,
38380,0,
39,1,
38108,0,
13066,0,
34019,1,
45626,0,
10764,1,
23569,0,
50252,0,
50503,0,
8236,1,
43723,0,
9945,0,
5248,0,
13625,0,
30559,0,
13391,0,
57715,0,
30156,0,
41131,1,
28868,0,
29451,0,
30797,0,
29614,0,
16388,0,
7729,0,
11187,0,
2262,1,
15305,0,
25896,0,
54119,0,
16191,0,
36634,0,
20761,0,
32400,0,
736,0,
17847,0,
9596,0,
6506,0,
40123,0,
15643,0,
23350,0,
43497,0,
57151,0,
43620,1,
29513,0,
8753,0,
19749,0,
33550,1,
25076,0,
29346,0,
5914,1,
19063,1,
38210,0,
34249,0,
25652,0,
47624,0,
12370,0,
8392,0,
51306,0,
26695,0,
57529,0,
39277,1,
42263,0,
52319,1,
31475,1,
42228,0,
3181,0,
55165,0,
55950,0,
46776,0,
51451,0,
49736,1,
27069,0,
52906,0,
12731,0,
19370,0,
12984,1,
27542,0,
19558,0,
33889,1,
15520,1,
10922,1,
39564,0,
51750,0,
37606,0,
54553,0,
6667,0,
3098,0,
16575,0,
591,0,
12882,0,
13232,0,
48099,0,
42962,0,
57484,1,
21668,0,
30732,0,
52267,0,
8002,0,
41079,1,
15515,0,
53122,0,
16730,1,
21537,0,
35047,0,
57000,0,
20625,0,
39471,0,
33190,0,
37847,0,
1657,0,
6839,0,
49300,1,
8817,0,
35297,0,
50974,1,
18441,0,
14459,0,
56028,0,
43788,0,
1848,1,
21926,0,
21299,0,
6886,1,
47717,0,
29887,0,
53061,0,
13847,0,
2231,0,
21651,0,
23387,1,
3050,0,
54969,0,
17491,0,
26058,0,
19137,0,
25326,0,
16893,0,
36028,0,
18925,0,
50449,0,
9363,0,
43578,0,
2810,0,
16505,0,
21254,0,
38217,0,
54167,0,
2952,0,
47451,0,
6363,0,
40385,0,
43494,0,
21718,0,
53899,0,
21066,0,
33297,0,
37075,1,
14012,0,
46162,0,
13042,0,
33061,0,
12546,0,
55429,0,
12873,0,
36414,0,
17034,0,
32191,1,
40562,0,
31510,0,
57381,0,
54361,0,
25136,0,
38126,0,
7114,0,
724,0,
4554,0,
43260,0,
45628,0,
57440,1,
2190,0,
24477,1,
4222,0,
14570,0,
51337,0,
39802,1,
42819,0,
16736,1,
6513,0,
4832,0,
6087,0,
5479,0,
53810,1,
37581,0,
36934,1,
14100,0,
15476,0,
27306,0,
35447,0,
42049,0,
18414,0,
41002,0,
33931,0,
40152,0,
26363,0,
47006,0,
44027,0,
14331,0,
15885,0,
23924,1,
38488,0,
40699,1,
33365,0,
20024,0,
28011,0,
17367,1,
42241,0,
40254,0,
45634,0,
56098,0,
37687,0,
41886,0,
5766,0,
3336,0,
52078,0,
5809,0,
43634,0,
4919,0,
47009,0,
15054,0,
29551,0,
15431,0,
2799,0,
449,0,
11869,0,
4485,0,
5009,0,
16200,0,
42702,0,
11241,1,
36269,0,
2180,0,
26029,0,
55412,0,
54213,0,
33653,0,
22729,0,
26835,0,
8864,0,
44092,0,
30425,0,
40840,1,
43712,1,
46734,1,
56695,0,
48056,0,
34847,0,
5280,0,
35814,0,
41992,0,
35576,0,
58331,0,
41221,0,
44225,0,
55718,0,
31683,0,
43779,0,
46796,0,
34654,0,
12563,1,
3639,0,
38544,0,
12075,0,
24224,0,
40922,0,
18999,0,
53587,0,
20046,0,
42828,0,
24750,1,
8185,0,
1971,0,
32452,0,
53049,0,
46667,0,
29820,1,
37416,0,
29812,0,
47276,1,
4714,0,
25608,1,
20791,0,
53720,0,
12762,0,
33988,1,
38753,0,
22041,0,
9456,0,
45145,0,
30539,0,
8260,0,
45028,0,
46261,0,
7611,0,
2420,0,
17911,1,
15113,1,
25543,0,
37898,0,
7702,0,
35465,1,
1260,0,
3991,1,
31132,0,
29922,0,
39012,1,
23053,1,
19357,0,
16391,0,
42954,0,
47497,0,
55477,0,
29181,0,
32852,1,
9779,0,
20200,0,
881,0,
21033,0,
30968,0,
14036,0,
40501,0,
29266,0,
14787,0,
13373,1,
15105,0,
23047,0,
31028,0,
14748,0,
5938,0,
19181,0,
30641,0,
1966,1,
10826,0,
729,1,
30138,0,
14950,0,
25928,0,
12254,0,
53162,0,
27250,0,
46010,0,
7020,0,
34720,0,
14419,1,
14203,0,
38894,0,
56323,0,
28037,0,
32040,0,
55852,1,
29487,0,
47306,0,
14096,0,
30341,0,
53230,0,
40620,0,
44683,0,
17845,0,
13668,0,
8198,0,
6372,0,
19041,0,
11318,0,
25583,1,
27514,0,
6949,0,
14579,0,
1357,1,
16631,0,
56486,0,
22662,0,
18369,0,
17727,0,
18841,0,
5581,0,
15466,1,
53382,0,
45880,0,
9970,0,
38780,0,
7599,0,
48064,0,
25593,0,
40007,0,
468,0,
38021,1,
41765,1,
42344,1,
49014,0,
3078,0,
40277,0,
41021,0,
28902,0,
32408,0,
53997,0,
52220,0,
34487,1,
2647,0,
34939,0,
51194,0,
12636,0,
37820,0,
22460,0,
27741,1,
33763,0,
46678,0,
14206,0,
45676,0,
17962,0,
53315,0,
52850,0,
5132,0,
6486,0,
46382,0,
15016,0,
54406,0,
36242,0,
10370,1,
56570,0,
22425,0,
24215,0,
43276,0,
12199,0,
8497,0,
36470,0,
12182,1,
58281,0,
28482,0,
30552,1,
50488,0,
26095,0,
19595,0,
3623,0,
34468,0,
34443,0,
57593,0,
35166,0,
35872,0,
2685,0,
31472,0,
55531,0,
37186,0,
3331,1,
4765,0,
18249,0,
39891,0,
23170,0,
29233,0,
7581,0,
30368,1,
55495,0,
39614,0,
21304,0,
45232,0,
26367,0,
45959,0,
1645,0,
33046,0,
3238,0,
7507,1,
3535,0,
52571,1,
50182,0,
27169,0,
51766,0,
52385,0,
45592,0,
38074,0,
30964,0,
23520,0,
26284,0,
2134,1,
5984,0,
27632,0,
13154,0,
27089,1,
29894,0,
4528,1,
1414,1,
49710,1,
43461,1,
32766,0,
13475,0,
8290,0,
35009,0,
44644,0,
57790,0,
5997,0,
8073,0,
12971,0,
13223,0,
38827,0,
16129,0,
15509,0,
16048,0,
17535,0,
18173,0,
34358,0,
25892,0,
45944,0,
14977,0,
22652,0,
10969,0,
28614,0,
8796,0,
45066,0,
56443,0,
9092,0,
32093,0,
35293,1,
30493,0,
55785,0,
43414,0,
1569,0,
54493,0,
612,0,
41802,0,
19088,0,
37029,0,
43087,0,
11363,0,
5225,0,
33893,0,
15906,0,
41816,0,
16945,0,
35459,0,
28851,0,
46303,0,
46989,0,
58584,0,
57867,0,
33083,0,
22936,0,
1893,0,
45849,0,
50482,0,
13741,0,
53889,0,
38028,0,
51514,0,
10399,0,
22240,0,
28509,0,
24537,0,
23285,0,
51674,0,
28935,0,
3902,1,
36423,0,
15350,1,
13975,1,
29770,0,
27307,0,
45389,0,
18704,0,
57094,0,
33892,0,
21487,0,
51403,1,
50278,0,
14661,0,
44625,0,
46629,1,
17551,0,
37543,0,
6553,1,
35514,0,
28836,0,
17683,0,
18604,0,
6073,1,
14698,0,
56082,0,
49095,0,
23796,0,
58574,0,
34731,0,
49452,0,
31952,0,
31720,0,
28084,0,
11549,0,
33239,0,
18459,0,
22648,0,
18351,0,
22890,0,
46596,1,
8376,0,
53911,0,
57062,0,
29422,0,
12270,0,
4043,0,
33737,0,
20852,0,
24184,0,
8700,0,
21384,0,
26069,0,
9528,0,
25982,0,
24819,0,
21040,1,
44550,0,
20600,0,
24934,0,
2859,0,
5702,0,
18768,0,
12120,1,
25800,0,
19709,1,
4722,0,
7708,0,
42681,0,
42959,0,
45248,0,
53027,0,
7462,0,
26563,1,
51741,0,
29566,0,
2245,0,
19627,0,
12973,0,
56961,0,
35745,0,
52805,0,
50333,0,
17301,0,
50577,0,
26012,0,
51618,0,
19479,1,
54922,0,
55276,0,
58252,0,
54614,0,
39790,0,
47333,0,
11243,0,
55811,0,
57411,0,
17712,0,
13040,0,
6339,0,
54601,0,
24302,0,
27738,0,
24438,0,
15394,0,
42883,0,
31972,0,
44718,0,
43437,1,
25539,0,
32712,0,
41094,0,
13980,0,
34196,0,
5511,0,
24911,0,
57844,0,
40109,0,
25219,0,
5118,0,
28716,0,
29220,0,
46566,0,
50034,0,
23174,1,
48686,0,
23619,0,
49228,1,
3072,0,
22206,0,
31459,0,
30293,0,
21059,0,
48156,0,
26084,0,
17789,0,
51124,0,
10735,0,
30231,0,
14367,1,
46935,0,
27434,0,
32494,0,
19437,0,
48758,0,
6571,0,
33031,0,
4539,0,
55389,0,
5067,0,
28018,1,
24383,0,
12721,0,
27396,0,
26411,0,
55592,0,
174,0,
33555,1,
17973,0,
35319,0,
28714,0,
41773,0,
17271,0,
27645,1,
27181,0,
45044,0,
11316,0,
44439,0,
43035,0,
46908,0,
32250,0,
55033,1,
16474,0,
21460,0,
6723,0,
7009,0,
55641,0,
15263,0,
29972,0,
6715,0,
22105,0,
10766,0,
34357,0,
29757,0,
42579,0,
14910,0,
25138,0,
29683,0,
6953,1,
40438,0,
10147,0,
5302,0,
31530,0,
53676,1,
26401,0,
20983,0,
54238,0,
1985,0,
24076,0,
32300,0,
35417,0,
20228,1,
481,0,
19165,0,
42989,0,
34250,0,
28708,0,
39992,0,
11552,0,
46128,0,
25877,0,
54617,0,
4778,0,
12468,0,
2713,0,
45046,0,
875,0,
47830,0,
141,0,
6311,0,
6053,0,
15637,0,
6335,0,
35838,0,
119,0,
48316,0,
9472,0,
29561,1,
56556,0,
52048,0,
6109,0,
39128,0,
9243,0,
648,0,
24835,0,
9142,0,
34897,0,
41702,0,
44490,0,
36813,0,
23232,0,
9033,0,
24887,0,
57004,0,
24482,1,
56791,0,
36168,0,
55575,1,
43743,0,
32347,1,
5340,1,
53660,0,
44848,0,
34554,0,
32046,0,
39424,0,
1220,0,
18008,0,
29089,0,
32861,0,
9291,1,
51911,0,
54341,0,
37008,0,
54460,0,
51786,0,
22552,1,
33249,0,
30750,0,
55500,0,
47397,0,
13880,1,
55649,0,
5226,1,
48180,0,
826,0,
43717,0,
9377,0,
40981,0,
16760,0,
27852,1,
41601,0,
51385,0,
11087,0,
6631,0,
10622,0,
48917,1,
45882,0,
34791,0,
31088,0,
57891,0,
53765,0,
