date,block,description,location_description,iucr,ward,year,case_number,fbi_code,domestic,beat,arrest,primary_type,:@computed_region_d9mm_jgwp,:@computed_region_43wa_7qmu,location,y_coordinate,:@computed_region_rpca_8um6,latitude,:@computed_region_awaf_s7ux,x_coordinate,longitude,:@computed_region_bdys_3d7i,:@computed_region_6mkv_f3dw,:@computed_region_vrxf_vc4k,:@computed_region_d3ds_rm58
2012-01-23T00:10:00.000,007XX W 48TH ST,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,ALLEY,0497,11,2012,HV128050,04B,True,0935,False,BATTERY,23,48,"{'latitude': '41.807075166', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.643669865'}",1873043,37,41.807075166,26,1172275,-87.643669865,84,14924,59,117
2012-01-23T00:20:00.000,011XX W GRAND AVE,DOMESTIC BATTERY SIMPLE,APARTMENT,0486,27,2012,HV128064,08B,True,1323,False,BATTERY,15,46,"{'latitude': '41.891102387', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.655320079'}",1903637,49,41.891102387,41,1168857,-87.655320079,522,22620,25,76
2012-01-23T00:23:00.000,078XX S RHODES AVE,SIMPLE,RESIDENCE,0460,6,2012,HV128053,08B,False,0624,True,BATTERY,20,32,"{'latitude': '41.752286997', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.611321178'}",1853151,61,41.752286997,31,1181262,-87.611321178,496,21546,67,227
2012-01-23T00:30:00.000,052XX S ARCHER AVE,AGGRAVATED: OTHER DANG WEAPON,RESTAURANT,0430,23,2012,HV128693,04B,False,0815,False,BATTERY,13,8,"{'latitude': '41.799906301', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.735071401'}",1870244,56,41.799906301,35,1147374,-87.735071401,637,22248,54,105
2012-01-23T00:30:00.000,076XX N SHERIDAN RD,FIRST DEGREE MURDER,AUTO,0110,49,2012,HV128067,01A,False,2422,False,HOMICIDE,11,5,"{'latitude': '42.0205349', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.666418834'}",1950779,9,42.0205349,3,1165468,-87.666418834,340,21853,10,32
2012-01-23T00:30:00.000,076XX N SHERIDAN RD,FIRST DEGREE MURDER,AUTO,0110,49,2012,HV128067,01A,False,2422,False,HOMICIDE,11,5,"{'latitude': '42.0205349', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.666418834'}",1950779,9,42.0205349,3,1165468,-87.666418834,340,21853,10,32
2012-01-23T00:45:00.000,098XX S CALHOUN AVE,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),0560,7,2012,HV128074,08A,False,0431,True,ASSAULT,19,47,"{'latitude': '41.71618255', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.562274818'}",1840111,25,41.71618255,43,1194763,-87.562274818,527,21202,48,249
2012-01-23T01:00:00.000,056XX W WELLINGTON AVE,DOMESTIC BATTERY SIMPLE,APARTMENT,0486,31,2012,HV132197,08B,False,2514,False,BATTERY,6,17,"{'latitude': '41.934925055', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.766723001'}",1919386,52,41.934925055,7,1138419,-87.766723001,82,22254,19,177
2012-01-23T01:20:00.000,003XX S CICERO AVE,SIMPLE,GAS STATION,0460,24,2012,HV128085,08B,False,1533,True,BATTERY,16,23,"{'latitude': '41.876581037', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.745137513'}",1898165,32,41.876581037,36,1144438,-87.745137513,69,22216,26,143
2012-01-23T01:30:00.000,095XX S JEFFERY AVE,DOMESTIC BATTERY SIMPLE,STREET,0486,7,2012,HV128095,08B,True,0431,False,BATTERY,19,37,"{'latitude': '41.722013357', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.575344529'}",1842204,25,41.722013357,43,1191176,-87.575344529,252,21202,48,249
2012-01-23T02:00:00.000,025XX W 63RD ST,DOMESTIC BATTERY SIMPLE,APARTMENT,0486,15,2012,HV128118,08B,True,0825,False,BATTERY,13,2,"{'latitude': '41.779202006', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.687678561'}",1862793,58,41.779202006,44,1160353,-87.687678561,111,21867,64,274
2012-01-23T02:00:00.000,035XX W ROOSEVELT RD,ARMED: OTHER DANGEROUS WEAPON,OTHER,0313,24,2012,HV132404,03,False,1021,False,ROBBERY,21,14,"{'latitude': '41.866307314', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.713963181'}",1894481,57,41.866307314,36,1152955,-87.713963181,772,21572,30,153
2012-01-23T02:30:00.000,080XX S FRANCISCO AVE,DOMESTIC BATTERY SIMPLE,RESIDENCE,0486,18,2012,HV128104,08B,True,0835,False,BATTERY,13,30,"{'latitude': '41.747395293', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.695000252'}",1851188,8,41.747395293,6,1158442,-87.695000252,243,4300,69,226
2012-01-23T04:00:00.000,002XX W GARFIELD BLVD,PUBLIC INDECENCY,CTA PLATFORM,1570,3,2012,HV128131,17,False,0934,True,SEX OFFENSE,24,9,"{'latitude': '41.794555987', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.630576503'}",1868510,37,41.794555987,12,1175882,-87.630576503,166,21559,66,111
2012-01-23T04:55:00.000,014XX W 63RD ST,AGG PO HANDS NO/MIN INJURY,POLICE FACILITY/VEH PARKING LOT,0454,16,2012,HV128136,08B,False,0713,True,BATTERY,17,2,"{'latitude': '41.779520772', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.660962362'}",1862965,23,41.779520772,19,1167639,-87.660962362,277,22257,65,266
2012-01-23T05:10:00.000,047XX N KENMORE AVE,DOMESTIC BATTERY SIMPLE,RESIDENCE,0486,46,2012,HV128134,08B,True,2312,False,BATTERY,5,39,"{'latitude': '41.9680913', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.656214169'}",1931690,15,41.9680913,37,1168392,-87.656214169,241,22616,31,4
2012-01-23T06:20:00.000,004XX E ONTARIO ST,SIMPLE,RESTAURANT,0560,42,2012,HV128146,08A,False,1834,True,ASSAULT,14,36,"{'latitude': '41.893454941', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.617020399'}",1904579,6,41.893454941,22,1179278,-87.617020399,158,21182,37,74
2012-01-23T06:50:00.000,095XX S MICHIGAN AVE,SIMPLE,CTA BUS,0560,6,2012,HV128152,08A,False,0511,True,ASSAULT,10,43,"{'latitude': '41.721325872', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.620580034'}",1841848,19,41.721325872,31,1178829,-87.620580034,567,21546,45,250
2012-01-23T07:00:00.000,076XX S STEWART AVE,DOMESTIC BATTERY SIMPLE,APARTMENT,0486,17,2012,HV128176,08B,True,0621,False,BATTERY,20,31,"{'latitude': '41.755333282', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.634416632'}",1854209,59,41.755333282,17,1174951,-87.634416632,495,21554,67,229
2012-01-23T07:00:00.000,104XX S COTTAGE GROVE AVE,DOMESTIC BATTERY SIMPLE,APARTMENT,0486,9,2012,HV134366,08B,True,0512,False,BATTERY,10,43,"{'latitude': '41.704282341', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.607222327'}",1835668,19,41.704282341,30,1182528,-87.607222327,254,21861,47,256
2012-01-23T07:20:00.000,055XX S KEDZIE AVE,SIMPLE,STREET,0460,14,2012,HV128332,08B,False,0822,False,BATTERY,13,8,"{'latitude': '41.793060906', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.703539139'}",1867811,58,41.793060906,49,1155990,-87.703539139,764,21867,61,269
2012-01-23T07:25:00.000,051XX W DIVERSEY AVE,ARMED: HANDGUN,SMALL RETAIL STORE,031A,31,2012,HV128173,03,False,2521,True,ROBBERY,6,17,"{'latitude': '41.931417509', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.755078443'}",1918129,2,41.931417509,7,1141596,-87.755078443,304,22615,19,176
2012-01-23T07:30:00.000,075XX N ODELL AVE,DOMESTIC BATTERY SIMPLE,RESIDENCE,0486,41,2012,HV128355,08B,False,1611,False,BATTERY,12,29,"{'latitude': '42.017910499', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.810224418'}",1949551,17,42.017910499,34,1126398,-87.810224418,653,22243,77,34
2012-01-23T07:40:00.000,047XX N BEACON ST,DOMESTIC BATTERY SIMPLE,RESIDENCE,0486,46,2012,HV128182,08B,True,2311,False,BATTERY,5,39,"{'latitude': '41.967641456', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.664205624'}",1931509,15,41.967641456,37,1166220,-87.664205624,611,22616,31,6
2012-01-23T08:00:00.000,114XX S ABERDEEN ST,DOMESTIC BATTERY SIMPLE,RESIDENCE,0486,34,2012,HV128195,08B,True,2234,False,BATTERY,9,22,"{'latitude': '41.686470228', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.64949182'}",1829083,13,41.686470228,45,1171037,-87.64949182,663,22212,74,263
2012-01-23T08:00:00.000,025XX S ARTESIAN AVE,STRONGARM - NO WEAPON,SIDEWALK,0320,25,2012,HV140740,03,False,1034,False,ROBBERY,21,26,"{'latitude': '41.846216673', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.686594138'}",1887215,43,41.846216673,8,1160465,-87.686594138,204,14920,33,159
2012-01-23T08:30:00.000,005XX E 60TH ST,SIMPLE,RESIDENCE,0560,20,2012,HV129106,08A,True,0313,True,ASSAULT,24,4,"{'latitude': '41.785774983', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.611656908'}",1865353,60,41.785774983,53,1181068,-87.611656908,401,22260,7,124
2012-01-23T08:40:00.000,018XX N RICHMOND ST,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",0460,35,2012,HV128262,08B,False,1421,False,BATTERY,7,41,"{'latitude': '41.914358968', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.700367734'}",1912018,1,41.914358968,15,1156529,-87.700367734,350,22535,23,171
2012-01-23T08:56:00.000,074XX S MERRILL AVE,FIRST DEGREE MURDER,ALLEY,0110,5,2012,HV128261,01A,False,0333,False,HOMICIDE,18,37,"{'latitude': '41.760005657', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.572460212'}",1856055,24,41.760005657,32,1191841,-87.572460212,418,22538,39,89
2012-01-23T09:00:00.000,068XX S TALMAN AVE,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,0497,15,2012,HV128313,04B,True,0831,True,BATTERY,13,31,"{'latitude': '41.769549468', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.689483615'}",1859272,58,41.769549468,44,1159887,-87.689483615,383,21867,64,208
2012-01-23T09:20:00.000,063XX W NORTH AVE,SIMPLE,STREET,0560,29,2012,HV128291,08A,True,2513,False,ASSAULT,6,7,"{'latitude': '41.909165461', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.783765675'}",1909969,2,41.909165461,52,1133842,-87.783765675,597,26615,26,196
2012-01-23T09:26:00.000,054XX W FERDINAND ST,DOMESTIC BATTERY SIMPLE,APARTMENT,0486,37,2012,HV128301,08B,True,1523,True,BATTERY,25,45,"{'latitude': '41.888893917', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.761323575'}",1902622,32,41.888893917,4,1140000,-87.761323575,673,22216,26,84
2012-01-23T09:30:00.000,032XX S ARCHER AVE,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),0460,11,2012,HV128374,08B,False,0922,False,BATTERY,23,26,"{'latitude': '41.834736593', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.67056394'}",1883065,43,41.834736593,26,1164865,-87.67056394,192,14920,56,165
2012-01-23T09:45:00.000,112XX S WALLACE ST,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",0484,34,2012,HV128349,08B,False,2233,False,BATTERY,9,22,"{'latitude': '41.68995741', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.637460623'}",1830380,19,41.68995741,45,1174313,-87.637460623,486,21861,45,258
2012-01-23T09:45:00.000,002XX S WABASH AVE,SIMPLE,BARBERSHOP,0560,42,2012,HV128321,08A,False,0123,False,ASSAULT,22,36,"{'latitude': '41.87911226', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.626110978'}",1899332,29,41.87911226,22,1176846,-87.626110978,367,14912,38,126
2012-01-23T10:00:00.000,076XX N ROGERS AVE,DOMESTIC BATTERY SIMPLE,RESIDENCE,0486,49,2012,HV128394,08B,True,2422,False,BATTERY,11,5,"{'latitude': '42.019883291', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.667150628'}",1950540,9,42.019883291,3,1165271,-87.667150628,340,21853,10,32
2012-01-23T10:00:00.000,003XX W CHESTNUT ST,SIMPLE,"SCHOOL, PRIVATE, BUILDING",0560,27,2012,HV128641,08A,False,1823,False,ASSAULT,14,46,"{'latitude': '41.898159587', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.637720962'}",1906247,54,41.898159587,41,1173628,-87.637720962,652,14926,37,51
2012-01-23T10:00:00.000,064XX W ARCHER AVE,SIMPLE,RESTAURANT,0560,23,2012,HV128362,08A,False,0811,False,ASSAULT,13,15,"{'latitude': '41.792328151', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.782579262'}",1867396,7,41.792328151,35,1134438,-87.782579262,588,22268,53,131
2012-01-23T10:00:00.000,051XX W FULTON ST,STRONGARM - NO WEAPON,SIDEWALK,0320,28,2012,HV129944,03,False,1532,False,ROBBERY,25,23,"{'latitude': '41.885651719', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.754503442'}",1901453,32,41.885651719,11,1141865,-87.754503442,696,22216,26,81
2012-01-23T10:00:00.000,107XX S YATES AVE,NON-AGGRAVATED,RESIDENCE,0281,10,2012,HV129974,02,False,0434,False,CRIM SEXUAL ASSAULT,19,37,"{'latitude': '41.700502047', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.563992821'}",1834393,25,41.700502047,47,1194345,-87.563992821,174,21202,48,255
2012-01-23T10:30:00.000,080XX S CONSTANCE AVE,DOMESTIC BATTERY SIMPLE,RESIDENCE,0486,8,2012,HV128440,08B,True,0414,False,BATTERY,19,35,"{'latitude': '41.748493506', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.579983944'}",1851842,25,41.748493506,9,1189825,-87.579983944,507,21202,42,222
2012-01-23T10:30:00.000,067XX S CICERO AVE,DOMESTIC BATTERY SIMPLE,OTHER,0486,13,2012,HV128526,08B,True,0833,True,BATTERY,,,"{'latitude': '41.770699199', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.742044039'}",1859588,,41.770699199,,1145546,-87.742044039,,4300,,
2012-01-23T10:45:00.000,037XX W EASTWOOD AVE,SIMPLE,APARTMENT,0560,39,2012,HV128424,08A,False,1723,False,ASSAULT,1,12,"{'latitude': '41.965574084', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.722099519'}",1930638,20,41.965574084,28,1150481,-87.722099519,119,21849,14,9
2012-01-23T10:45:00.000,032XX W ADAMS ST,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, GROUNDS",0484,28,2012,HV128525,08B,False,1124,False,BATTERY,16,23,"{'latitude': '41.878370307', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.707248137'}",1898890,30,41.878370307,11,1154752,-87.707248137,765,21572,28,123
2012-01-23T10:46:00.000,016XX W 119TH ST,ARMED: HANDGUN,SMALL RETAIL STORE,031A,34,2012,HV128396,03,False,2234,True,ROBBERY,9,22,"{'latitude': '41.677501688', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.663463911'}",1825785,13,41.677501688,45,1167246,-87.663463911,378,4460,74,263
2012-01-23T10:50:00.000,100XX S WOODLAWN AVE,SIMPLE,COLLEGE/UNIVERSITY GROUNDS,0460,8,2012,HV128447,08B,False,0511,True,BATTERY,10,35,"{'latitude': '41.7128602', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.592464611'}",1838828,19,41.7128602,9,1186531,-87.592464611,643,21861,47,250
2012-01-23T11:00:00.000,008XX N MICHIGAN AVE,SIMPLE,SMALL RETAIL STORE,0560,42,2012,HV128469,08A,False,1833,False,ASSAULT,14,36,"{'latitude': '41.897895128', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.624096605'}",1906181,6,41.897895128,22,1177338,-87.624096605,104,21182,37,71
2012-01-23T11:00:00.000,080XX S COTTAGE GROVE AVE,AGGRAVATED:KNIFE/CUTTING INSTR,GROCERY FOOD STORE,0420,6,2012,HV128445,04B,False,0631,False,BATTERY,20,35,"{'latitude': '41.74899896', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.605175838'}",1851967,61,41.74899896,31,1182949,-87.605175838,11,21546,40,235
2012-01-23T11:00:00.000,001XX W 87TH ST,STRONGARM - NO WEAPON,PARKING LOT/GARAGE(NON.RESID.),0320,21,2012,HV128860,03,False,0622,False,ROBBERY,20,13,"{'latitude': '41.736259984', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.628068782'}",1847273,59,41.736259984,18,1176740,-87.628068782,1,21554,40,236
2012-01-23T11:00:00.000,063XX S MARYLAND AVE,DOMESTIC BATTERY SIMPLE,APARTMENT,0486,20,2012,HV129463,08B,True,0312,False,BATTERY,18,4,"{'latitude': '41.779127799', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.604618784'}",1862947,60,41.779127799,53,1183008,-87.604618784,347,22260,9,277
2012-01-23T11:00:00.000,085XX S BURNHAM AVE,DOMESTIC BATTERY SIMPLE,RESIDENCE,0486,7,2012,HV130363,08B,True,0423,False,BATTERY,19,37,"{'latitude': '41.740130546', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.556334699'}",1848852,25,41.740130546,43,1196306,-87.556334699,226,21202,42,238
2012-01-23T11:10:00.000,085XX S EXCHANGE AVE,DOMESTIC BATTERY SIMPLE,APARTMENT,0486,10,2012,HV128453,08B,True,0423,False,BATTERY,19,47,"{'latitude': '41.740141609', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.552703448'}",1848865,25,41.740141609,47,1197297,-87.552703448,226,21202,42,238
2012-01-23T11:31:00.000,044XX W HADDON AVE,DOMESTIC BATTERY SIMPLE,APARTMENT,0486,37,2012,HV128441,08B,True,1111,False,BATTERY,16,45,"{'latitude': '41.901568071', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.737286094'}",1907285,5,41.901568071,4,1146513,-87.737286094,99,4299,24,68
2012-01-23T11:35:00.000,006XX N LAWNDALE AVE,DOMESTIC BATTERY SIMPLE,STREET,0486,27,2012,HV128595,08B,True,1122,False,BATTERY,16,46,"{'latitude': '41.892655438', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.718670666'}",1904073,30,41.892655438,41,1151604,-87.718670666,584,21572,24,82
2012-01-23T11:46:00.000,057XX W MADISON ST,SIMPLE,OTHER,0560,29,2012,HV128459,08A,False,1513,False,ASSAULT,25,7,"{'latitude': '41.880186421', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.768532463'}",1899436,32,41.880186421,52,1138058,-87.768532463,67,22216,26,99
2012-01-23T12:00:00.000,071XX S UNION AVE,DOMESTIC BATTERY SIMPLE,APARTMENT,0486,6,2012,HV128582,08B,True,0732,False,BATTERY,17,32,"{'latitude': '41.764421514', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.641524348'}",1857505,11,41.764421514,31,1172985,-87.641524348,511,21559,66,214
2012-01-23T12:00:00.000,022XX N LAVERGNE AVE,DOMESTIC BATTERY SIMPLE,RESIDENCE,0486,31,2012,HV129047,08B,True,2522,False,BATTERY,6,44,"{'latitude': '41.921035389', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.751137651'}",1914353,2,41.921035389,7,1142694,-87.751137651,306,22615,19,188
2012-01-23T12:00:00.000,042XX W ADAMS ST,PRO EMP HANDS NO/MIN INJURY,SIDEWALK,0484,28,2012,HV128732,08B,False,1115,False,BATTERY,16,23,"{'latitude': '41.877900503', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.73179249'}",1898671,30,41.877900503,11,1148069,-87.73179249,717,21572,27,100
2012-01-23T12:00:00.000,064XX S HERMITAGE AVE,FIRST DEGREE MURDER,APARTMENT,0110,15,2012,HV128507,01A,True,0725,True,HOMICIDE,17,3,"{'latitude': '41.77662977', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.667815322'}",1861897,23,41.77662977,44,1165778,-87.667815322,280,22257,65,204
2012-01-23T12:15:00.000,083XX S ELIZABETH ST,DOMESTIC BATTERY SIMPLE,APARTMENT,0486,21,2012,HV128539,08B,True,0613,True,BATTERY,20,13,"{'latitude': '41.742499213', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.654734782'}",1849488,59,41.742499213,18,1169444,-87.654734782,531,21554,70,233
2012-01-23T12:29:00.000,050XX S RACINE AVE,DOMESTIC BATTERY SIMPLE,ANIMAL HOSPITAL,0486,16,2012,HV128560,08B,True,0921,False,BATTERY,23,4,"{'latitude': '41.802428443', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.655082078'}",1871325,37,41.802428443,19,1169177,-87.655082078,708,14924,59,118
2012-01-23T12:30:00.000,044XX W MADISON ST,SIMPLE,STREET,0460,28,2012,HV128600,08B,False,1113,False,BATTERY,16,23,"{'latitude': '41.88060406', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.736089224'}",1899648,30,41.88060406,11,1146892,-87.736089224,732,21572,27,90
2012-01-23T12:30:00.000,055XX S COTTAGE GROVE AVE,SIMPLE,SIDEWALK,0460,20,2012,HV128806,08B,True,0234,False,BATTERY,24,33,"{'latitude': '41.794511404', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.606215806'}",1868549,60,41.794511404,32,1182525,-87.606215806,154,22260,8,132
2012-01-23T12:30:00.000,008XX N KEDZIE AVE,SIMPLE,STREET,0460,27,2012,HV132661,08B,False,1311,False,BATTERY,15,46,"{'latitude': '41.895877613', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.706566627'}",1905271,4,41.895877613,41,1154891,-87.706566627,150,21560,24,64
2012-01-23T12:40:00.000,057XX S PRAIRIE AVE,DOMESTIC BATTERY SIMPLE,SIDEWALK,0486,20,2012,HV128574,08B,True,0234,False,BATTERY,24,4,"{'latitude': '41.790311227', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.619112289'}",1866989,60,41.790311227,53,1179021,-87.619112289,402,22260,7,268
2012-01-23T12:40:00.000,081XX S COTTAGE GROVE AVE,AGGRAVATED: HANDGUN,ALLEY,041A,6,2012,HV128567,04B,False,0631,False,BATTERY,20,35,"{'latitude': '41.747170897', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.605119541'}",1851301,61,41.747170897,9,1182970,-87.605119541,247,21546,40,235
2012-01-23T12:45:00.000,048XX W NORTH AVE,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),0460,37,2012,HV128569,08B,False,2533,False,BATTERY,6,45,"{'latitude': '41.909616287', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.746755729'}",1910200,5,41.909616287,4,1143915,-87.746755729,600,22615,26,195
2012-01-23T12:55:00.000,056XX S DR MARTIN LUTHER KING JR DR,SIMPLE,RESIDENCE,0460,20,2012,HV128611,08B,False,0234,False,BATTERY,24,4,"{'latitude': '41.792206818', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.615915568'}",1867687,60,41.792206818,53,1179887,-87.615915568,402,22260,7,125
2012-01-23T12:55:00.000,016XX S SAWYER AVE,DOMESTIC BATTERY SIMPLE,APARTMENT,0486,24,2012,HV128668,08B,True,1022,False,BATTERY,21,14,"{'latitude': '41.858216003', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}', 'needs_recoding': False, 'longitude': '-87.706651859'}",1891547,57,41.858216003,36,1154968,-87.706651859,34,21569,30,152
