,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
5743,2012-01-14 11:00:00,Winter,0,0,1,8.2,9.85,40,12.998,28,150,178
5744,2012-01-14 12:00:00,Winter,0,0,1,9.02,10.605,41,16.9979,30,189,219
5745,2012-01-14 13:00:00,Winter,0,0,1,9.02,10.605,44,19.0012,38,182,220
5746,2012-01-14 14:00:00,Winter,0,0,1,9.84,10.605,41,19.9995,52,179,231
5747,2012-01-14 15:00:00,Winter,0,0,1,9.84,10.605,38,19.9995,49,177,226
5748,2012-01-14 16:00:00,Winter,0,0,1,9.84,11.365,38,15.0013,28,178,206
5749,2012-01-14 17:00:00,Winter,0,0,1,9.84,11.365,41,16.9979,15,129,144
5750,2012-01-14 18:00:00,Winter,0,0,1,9.02,11.365,41,12.998,21,122,143
5751,2012-01-14 19:00:00,Winter,0,0,1,8.2,9.85,47,15.0013,12,90,102
5752,2012-01-14 20:00:00,Winter,0,0,1,8.2,9.85,44,16.9979,8,95,103
5753,2012-01-14 21:00:00,Winter,0,0,1,7.38,8.335,43,16.9979,3,66,69
5754,2012-01-14 22:00:00,Winter,0,0,1,6.56,6.82,47,23.9994,4,62,66
5755,2012-01-14 23:00:00,Winter,0,0,1,6.56,7.575,47,15.0013,5,71,76
5756,2012-01-15 00:00:00,Winter,0,0,1,6.56,6.82,47,22.0028,9,50,59
5757,2012-01-15 01:00:00,Winter,0,0,2,6.56,6.82,47,19.9995,2,40,42
5758,2012-01-15 02:00:00,Winter,0,0,2,6.56,6.82,47,19.0012,5,38,43
5759,2012-01-15 03:00:00,Winter,0,0,2,6.56,6.82,48,26.0027,1,24,25
5760,2012-01-15 04:00:00,Winter,0,0,2,6.56,6.82,47,26.0027,1,5,6
5761,2012-01-15 05:00:00,Winter,0,0,2,6.56,6.82,47,22.0028,0,5,5
5762,2012-01-15 06:00:00,Winter,0,0,2,5.74,6.06,50,19.0012,1,7,8
5763,2012-01-15 07:00:00,Winter,0,0,1,4.92,6.06,54,19.0012,3,14,17
5764,2012-01-15 08:00:00,Winter,0,0,1,4.92,6.06,54,15.0013,2,34,36
5765,2012-01-15 09:00:00,Winter,0,0,1,4.92,6.82,54,12.998,10,80,90
5766,2012-01-15 10:00:00,Winter,0,0,1,5.74,6.06,54,19.0012,11,115,126
5767,2012-01-15 11:00:00,Winter,0,0,1,6.56,7.575,47,15.0013,21,144,165
5768,2012-01-15 12:00:00,Winter,0,0,1,7.38,8.335,40,19.9995,42,192,234
5769,2012-01-15 13:00:00,Winter,0,0,1,8.2,9.09,34,19.0012,40,184,224
5770,2012-01-15 14:00:00,Winter,0,0,1,8.2,9.09,32,23.9994,25,163,188
5771,2012-01-15 15:00:00,Winter,0,0,1,9.02,11.365,27,12.998,33,173,206
5772,2012-01-15 16:00:00,Winter,0,0,1,9.02,10.605,29,19.9995,31,174,205
5773,2012-01-15 17:00:00,Winter,0,0,1,9.02,10.605,25,16.9979,15,131,146
5774,2012-01-15 18:00:00,Winter,0,0,1,7.38,9.09,29,15.0013,7,113,120
5775,2012-01-15 19:00:00,Winter,0,0,1,6.56,8.335,37,11.0014,9,101,110
5776,2012-01-15 20:00:00,Winter,0,0,1,6.56,9.09,37,7.0015,10,85,95
5777,2012-01-15 21:00:00,Winter,0,0,1,6.56,8.335,40,11.0014,1,71,72
5778,2012-01-15 22:00:00,Winter,0,0,1,7.38,10.605,37,6.0032,2,58,60
5779,2012-01-15 23:00:00,Winter,0,0,1,6.56,9.85,43,6.0032,3,26,29
5780,2012-01-16 00:00:00,Winter,1,0,1,5.74,7.575,46,8.9981,2,23,25
5781,2012-01-16 01:00:00,Winter,1,0,1,5.74,8.335,43,7.0015,2,18,20
5782,2012-01-16 02:00:00,Winter,1,0,1,5.74,10.605,46,0.0,3,14,17
5783,2012-01-16 03:00:00,Winter,1,0,1,4.92,9.85,50,0.0,0,3,3
5784,2012-01-16 04:00:00,Winter,1,0,1,4.92,7.575,58,7.0015,2,6,8
5785,2012-01-16 05:00:00,Winter,1,0,1,4.92,8.335,54,6.0032,1,5,6
5786,2012-01-16 06:00:00,Winter,1,0,1,4.1,6.82,54,6.0032,0,13,13
5787,2012-01-16 07:00:00,Winter,1,0,1,4.1,6.82,54,7.0015,5,28,33
5788,2012-01-16 08:00:00,Winter,1,0,1,4.1,6.06,58,11.0014,3,75,78
5789,2012-01-16 09:00:00,Winter,1,0,1,4.1,6.06,58,11.0014,7,89,96
5790,2012-01-16 10:00:00,Winter,1,0,2,5.74,6.82,59,12.998,19,107,126
5791,2012-01-16 11:00:00,Winter,1,0,1,6.56,7.575,59,16.9979,21,158,179
5792,2012-01-16 12:00:00,Winter,1,0,1,8.2,9.09,55,22.0028,20,165,185
5793,2012-01-16 13:00:00,Winter,1,0,2,9.84,9.85,41,27.9993,26,202,228
5794,2012-01-16 14:00:00,Winter,1,0,1,9.84,10.605,44,26.0027,23,158,181
5795,2012-01-16 15:00:00,Winter,1,0,1,10.66,10.605,44,30.0026,17,175,192
5796,2012-01-16 16:00:00,Winter,1,0,1,10.66,11.365,44,23.9994,22,158,180
5797,2012-01-16 17:00:00,Winter,1,0,1,10.66,11.365,48,22.0028,19,174,193
5798,2012-01-16 18:00:00,Winter,1,0,1,10.66,11.365,52,22.0028,6,175,181
5799,2012-01-16 19:00:00,Winter,1,0,1,10.66,12.12,56,19.0012,10,134,144
5800,2012-01-16 20:00:00,Winter,1,0,1,10.66,12.12,60,19.0012,2,88,90
5801,2012-01-16 21:00:00,Winter,1,0,1,11.48,12.88,52,22.0028,3,46,49
5802,2012-01-16 22:00:00,Winter,1,0,2,12.3,13.635,49,23.9994,4,39,43
5803,2012-01-16 23:00:00,Winter,1,0,3,10.66,11.365,70,19.9995,0,28,28
5804,2012-01-17 00:00:00,Winter,0,1,2,10.66,11.365,70,22.0028,0,12,12
5805,2012-01-17 01:00:00,Winter,0,1,2,11.48,12.88,65,23.9994,0,2,2
5806,2012-01-17 02:00:00,Winter,0,1,3,11.48,13.635,75,16.9979,0,12,12
5807,2012-01-17 04:00:00,Winter,0,1,3,13.12,15.15,66,22.0028,0,2,2
5808,2012-01-17 05:00:00,Winter,0,1,3,13.12,15.15,66,22.0028,0,13,13
5809,2012-01-17 06:00:00,Winter,0,1,3,12.3,14.395,75,16.9979,0,57,57
5810,2012-01-17 07:00:00,Winter,0,1,3,12.3,14.395,81,15.0013,5,121,126
5811,2012-01-17 08:00:00,Winter,0,1,3,12.3,14.395,81,19.0012,3,90,93
5812,2012-01-17 09:00:00,Winter,0,1,3,13.12,15.15,81,16.9979,7,61,68
5813,2012-01-17 10:00:00,Winter,0,1,3,12.3,14.395,87,16.9979,1,61,62
5814,2012-01-17 11:00:00,Winter,0,1,2,13.94,17.425,87,7.0015,2,73,75
5815,2012-01-17 12:00:00,Winter,0,1,2,13.12,15.15,87,19.0012,3,83,86
5816,2012-01-17 13:00:00,Winter,0,1,2,15.58,19.695,76,22.0028,8,95,103
5817,2012-01-17 14:00:00,Winter,0,1,1,18.04,21.97,62,32.9975,12,120,132
5818,2012-01-17 15:00:00,Winter,0,1,1,18.04,21.97,62,32.9975,6,123,129
5819,2012-01-17 16:00:00,Winter,0,1,1,18.86,22.725,63,36.9974,14,205,219
5820,2012-01-17 17:00:00,Winter,0,1,1,18.86,22.725,63,30.0026,20,442,462
5821,2012-01-17 18:00:00,Winter,0,1,1,18.86,22.725,63,30.0026,12,451,463
5822,2012-01-17 19:00:00,Winter,0,1,1,18.86,22.725,63,27.9993,11,297,308
5823,2012-01-17 20:00:00,Winter,0,1,1,18.86,22.725,63,23.9994,11,169,180
5824,2012-01-17 21:00:00,Winter,0,1,1,18.86,22.725,67,31.0009,6,174,180
5825,2012-01-17 22:00:00,Winter,0,1,1,18.86,22.725,72,26.0027,5,85,90
5826,2012-01-17 23:00:00,Winter,0,1,1,18.86,22.725,72,26.0027,1,60,61
5827,2012-01-18 00:00:00,Winter,0,1,2,18.86,22.725,77,22.0028,3,14,17
5828,2012-01-18 01:00:00,Winter,0,1,2,18.86,22.725,77,22.0028,0,10,10
5829,2012-01-18 02:00:00,Winter,0,1,2,18.04,21.97,51,32.9975,1,1,2
5830,2012-01-18 03:00:00,Winter,0,1,2,18.04,21.97,51,32.9975,1,3,4
5831,2012-01-18 04:00:00,Winter,0,1,1,13.94,14.395,46,35.0008,0,1,1
5832,2012-01-18 05:00:00,Winter,0,1,1,13.94,14.395,46,35.0008,0,29,29
5833,2012-01-18 06:00:00,Winter,0,1,1,13.94,14.395,36,35.0008,0,88,88
5834,2012-01-18 07:00:00,Winter,0,1,1,13.12,14.395,42,23.9994,1,262,263
5835,2012-01-18 08:00:00,Winter,0,1,1,12.3,13.635,52,27.9993,15,474,489
5836,2012-01-18 09:00:00,Winter,0,1,1,11.48,12.88,52,22.0028,6,196,202
5837,2012-01-18 10:00:00,Winter,0,1,1,12.3,13.635,42,31.0009,5,88,93
5838,2012-01-18 11:00:00,Winter,0,1,1,12.3,13.635,42,26.0027,4,110,114
5839,2012-01-18 12:00:00,Winter,0,1,1,12.3,12.88,39,32.9975,6,155,161
5840,2012-01-18 13:00:00,Winter,0,1,1,12.3,13.635,42,31.0009,6,124,130
5841,2012-01-18 14:00:00,Winter,0,1,1,12.3,13.635,33,26.0027,7,98,105
5842,2012-01-18 15:00:00,Winter,0,1,1,12.3,12.88,33,35.0008,8,122,130
5843,2012-01-18 16:00:00,Winter,0,1,1,11.48,11.365,30,35.0008,13,163,176
5844,2012-01-18 17:00:00,Winter,0,1,1,10.66,10.605,33,30.0026,8,338,346
5845,2012-01-18 18:00:00,Winter,0,1,1,9.84,10.605,32,23.9994,8,347,355
5846,2012-01-18 19:00:00,Winter,0,1,1,9.02,9.85,37,26.0027,5,251,256
5847,2012-01-18 20:00:00,Winter,0,1,1,9.02,10.605,37,16.9979,1,164,165
5848,2012-01-18 21:00:00,Winter,0,1,1,8.2,8.335,40,27.9993,5,119,124
5849,2012-01-18 22:00:00,Winter,0,1,1,7.38,8.335,47,16.9979,4,74,78
5850,2012-01-18 23:00:00,Winter,0,1,1,6.56,6.82,47,19.9995,2,36,38
5851,2012-01-19 00:00:00,Winter,0,1,1,5.74,6.82,50,12.998,0,16,16
5852,2012-01-19 01:00:00,Winter,0,1,1,5.74,7.575,50,11.0014,0,5,5
5853,2012-01-19 02:00:00,Winter,0,1,1,5.74,7.575,50,8.9981,0,3,3
5854,2012-01-19 03:00:00,Winter,0,1,1,4.92,7.575,54,7.0015,0,4,4
5855,2012-01-19 04:00:00,Winter,0,1,1,4.92,7.575,54,7.0015,0,1,1
5856,2012-01-19 05:00:00,Winter,0,1,1,4.92,6.06,55,16.9979,0,19,19
5857,2012-01-19 06:00:00,Winter,0,1,1,4.92,6.82,54,11.0014,0,86,86
5858,2012-01-19 07:00:00,Winter,0,1,1,4.92,8.335,54,6.0032,2,204,206
5859,2012-01-19 08:00:00,Winter,0,1,1,4.92,7.575,54,7.0015,9,414,423
5860,2012-01-19 09:00:00,Winter,0,1,1,4.92,9.85,54,0.0,6,204,210
5861,2012-01-19 10:00:00,Winter,0,1,1,5.74,10.605,59,0.0,10,98,108
5862,2012-01-19 11:00:00,Winter,0,1,1,6.56,8.335,55,11.0014,6,93,99
5863,2012-01-19 12:00:00,Winter,0,1,1,8.2,9.85,51,12.998,5,106,111
5864,2012-01-19 13:00:00,Winter,0,1,1,9.02,10.605,47,19.0012,6,118,124
5865,2012-01-19 14:00:00,Winter,0,1,1,9.84,11.365,44,12.998,15,104,119
5866,2012-01-19 15:00:00,Winter,0,1,1,10.66,11.365,44,19.9995,9,118,127
5867,2012-01-19 16:00:00,Winter,0,1,1,10.66,11.365,41,22.0028,8,185,193
5868,2012-01-19 17:00:00,Winter,0,1,2,10.66,11.365,44,22.0028,21,364,385
5869,2012-01-19 18:00:00,Winter,0,1,2,10.66,11.365,44,22.0028,16,345,361
5870,2012-01-19 19:00:00,Winter,0,1,2,10.66,11.365,48,19.9995,5,229,234
5871,2012-01-19 20:00:00,Winter,0,1,1,10.66,10.605,52,30.0026,7,184,191
5872,2012-01-19 21:00:00,Winter,0,1,1,10.66,11.365,44,23.9994,4,117,121
5873,2012-01-19 22:00:00,Winter,0,1,2,10.66,11.365,44,27.9993,0,90,90
5874,2012-01-19 23:00:00,Winter,0,1,1,10.66,11.365,48,22.0028,1,55,56
5875,2012-02-01 00:00:00,Winter,0,1,1,18.04,21.97,38,19.0012,0,31,31
5876,2012-02-01 01:00:00,Winter,0,1,1,18.04,21.97,41,19.0012,0,4,4
5877,2012-02-01 02:00:00,Winter,0,1,1,18.04,21.97,44,19.0012,1,6,7
5878,2012-02-01 03:00:00,Winter,0,1,1,18.04,21.97,44,12.998,0,3,3
5879,2012-02-01 04:00:00,Winter,0,1,1,16.4,20.455,50,11.0014,0,1,1
5880,2012-02-01 05:00:00,Winter,0,1,1,16.4,20.455,50,11.0014,0,18,18
5881,2012-02-01 06:00:00,Winter,0,1,3,16.4,20.455,54,11.0014,0,67,67
5882,2012-02-01 07:00:00,Winter,0,1,3,15.58,19.695,62,6.0032,7,201,208
5883,2012-02-01 08:00:00,Winter,0,1,3,14.76,18.18,73,7.0015,15,505,520
5884,2012-02-01 09:00:00,Winter,0,1,2,14.76,17.425,71,12.998,9,267,276
5885,2012-02-01 10:00:00,Winter,0,1,1,16.4,20.455,62,8.9981,9,124,133
5886,2012-02-01 11:00:00,Winter,0,1,1,16.4,20.455,58,11.0014,27,116,143
5887,2012-02-01 12:00:00,Winter,0,1,1,18.04,21.97,54,7.0015,26,153,179
5888,2012-02-01 13:00:00,Winter,0,1,1,18.86,22.725,47,15.0013,12,174,186
5889,2012-02-01 14:00:00,Winter,0,1,1,25.42,31.06,33,15.0013,33,159,192
5890,2012-02-01 15:00:00,Winter,0,1,1,24.6,31.06,35,19.0012,25,169,194
5891,2012-02-01 16:00:00,Winter,0,1,1,24.6,31.06,40,15.0013,22,261,283
5892,2012-02-01 17:00:00,Winter,0,1,1,23.78,27.275,43,12.998,31,508,539
5893,2012-02-01 18:00:00,Winter,0,1,1,22.96,26.515,46,11.0014,12,514,526
5894,2012-02-01 19:00:00,Winter,0,1,1,22.14,25.76,52,19.0012,20,315,335
5895,2012-02-01 20:00:00,Winter,0,1,1,21.32,25.0,52,11.0014,10,254,264
5896,2012-02-01 21:00:00,Winter,0,1,1,21.32,25.0,52,11.0014,16,217,233
5897,2012-02-01 22:00:00,Winter,0,1,1,20.5,24.24,55,12.998,7,133,140
5898,2012-02-01 23:00:00,Winter,0,1,1,18.86,22.725,63,6.0032,22,75,97
5899,2012-02-02 00:00:00,Winter,0,1,1,18.86,22.725,59,8.9981,7,24,31
5900,2012-02-02 01:00:00,Winter,0,1,2,18.86,22.725,55,0.0,3,14,17
5901,2012-02-02 02:00:00,Winter,0,1,2,17.22,21.21,67,8.9981,2,7,9
5902,2012-02-02 03:00:00,Winter,0,1,2,17.22,21.21,67,8.9981,0,2,2
5903,2012-02-02 04:00:00,Winter,0,1,3,16.4,20.455,82,6.0032,0,1,1
5904,2012-02-02 05:00:00,Winter,0,1,3,16.4,20.455,82,0.0,0,19,19
5905,2012-02-02 06:00:00,Winter,0,1,3,14.76,18.94,90,0.0,1,73,74
5906,2012-02-02 07:00:00,Winter,0,1,3,14.76,18.94,93,0.0,4,201,205
5907,2012-02-02 08:00:00,Winter,0,1,3,16.4,20.455,87,0.0,9,436,445
5908,2012-02-02 09:00:00,Winter,0,1,3,15.58,19.695,87,0.0,15,213,228
5909,2012-02-02 10:00:00,Winter,0,1,3,17.22,21.21,77,7.0015,6,72,78
5910,2012-02-02 11:00:00,Winter,0,1,3,16.4,20.455,82,16.9979,6,99,105
5911,2012-02-02 12:00:00,Winter,0,1,1,17.22,21.21,82,0.0,8,140,148
5912,2012-02-02 13:00:00,Winter,0,1,2,17.22,21.21,77,0.0,13,124,137
5913,2012-02-02 14:00:00,Winter,0,1,1,16.4,20.455,76,7.0015,12,129,141
5914,2012-02-02 15:00:00,Winter,0,1,1,18.86,22.725,67,11.0014,24,150,174
5915,2012-02-02 16:00:00,Winter,0,1,1,18.86,22.725,55,19.0012,18,211,229
5916,2012-02-02 17:00:00,Winter,0,1,1,17.22,21.21,54,32.9975,13,437,450
5917,2012-02-02 18:00:00,Winter,0,1,1,16.4,20.455,43,31.0009,17,393,410
5918,2012-02-02 19:00:00,Winter,0,1,1,15.58,19.695,43,35.0008,16,311,327
5919,2012-02-02 20:00:00,Winter,0,1,1,14.76,15.91,46,35.0008,9,204,213
5920,2012-02-02 21:00:00,Winter,0,1,1,13.94,15.15,46,27.9993,4,144,148
5921,2012-02-02 22:00:00,Winter,0,1,1,13.12,14.395,49,27.9993,3,106,109
5922,2012-02-02 23:00:00,Winter,0,1,1,13.12,15.15,49,16.9979,0,61,61
5923,2012-02-03 00:00:00,Winter,0,1,1,13.12,14.395,53,26.0027,1,37,38
5924,2012-02-03 01:00:00,Winter,0,1,1,12.3,13.635,56,22.0028,3,19,22
5925,2012-02-03 02:00:00,Winter,0,1,1,12.3,14.395,52,15.0013,0,6,6
5926,2012-02-03 03:00:00,Winter,0,1,1,11.48,12.88,56,19.9995,0,4,4
5927,2012-02-03 04:00:00,Winter,0,1,1,10.66,12.88,60,15.0013,0,2,2
5928,2012-02-03 05:00:00,Winter,0,1,1,10.66,12.88,60,15.0013,0,17,17
5929,2012-02-03 06:00:00,Winter,0,1,1,9.84,12.12,65,11.0014,0,88,88
5930,2012-02-03 07:00:00,Winter,0,1,1,9.84,11.365,65,15.0013,10,216,226
5931,2012-02-03 08:00:00,Winter,0,1,1,9.84,11.365,65,15.0013,12,429,441
5932,2012-02-03 09:00:00,Winter,0,1,1,9.84,11.365,65,12.998,18,252,270
5933,2012-02-03 10:00:00,Winter,0,1,1,11.48,12.88,56,19.0012,15,114,129
5934,2012-02-03 11:00:00,Winter,0,1,1,13.12,15.15,53,19.9995,15,149,164
5935,2012-02-03 12:00:00,Winter,0,1,1,13.94,16.665,46,8.9981,25,191,216
5936,2012-02-03 13:00:00,Winter,0,1,1,14.76,18.18,46,0.0,25,173,198
5937,2012-02-03 14:00:00,Winter,0,1,1,14.76,17.425,46,15.0013,22,148,170
5938,2012-02-03 15:00:00,Winter,0,1,1,15.58,19.695,40,0.0,48,168,216
5939,2012-02-03 16:00:00,Winter,0,1,1,16.4,20.455,37,7.0015,36,275,311
5940,2012-02-03 17:00:00,Winter,0,1,1,16.4,20.455,37,6.0032,30,458,488
5941,2012-02-03 18:00:00,Winter,0,1,1,15.58,19.695,40,8.9981,17,368,385
5942,2012-02-03 19:00:00,Winter,0,1,1,13.94,17.425,49,7.0015,11,256,267
5943,2012-02-03 20:00:00,Winter,0,1,1,13.94,17.425,49,7.0015,8,155,163
5944,2012-02-03 21:00:00,Winter,0,1,1,13.94,17.425,49,7.0015,8,126,134
5945,2012-02-03 22:00:00,Winter,0,1,1,13.94,17.425,49,7.0015,3,116,119
5946,2012-02-03 23:00:00,Winter,0,1,1,10.66,13.635,70,7.0015,3,74,77
5947,2012-02-04 00:00:00,Winter,0,0,1,10.66,13.635,70,7.0015,10,76,86
5948,2012-02-04 01:00:00,Winter,0,0,1,10.66,13.635,70,7.0015,0,43,43
5949,2012-02-04 02:00:00,Winter,0,0,1,9.84,12.88,70,6.0032,6,38,44
5950,2012-02-04 03:00:00,Winter,0,0,1,9.84,14.395,75,0.0,1,17,18
5951,2012-02-04 04:00:00,Winter,0,0,1,9.84,12.88,81,6.0032,1,5,6
5952,2012-02-04 05:00:00,Winter,0,0,1,9.84,12.88,81,6.0032,1,3,4
5953,2012-02-04 06:00:00,Winter,0,0,1,9.02,11.365,87,8.9981,1,4,5
5954,2012-02-04 07:00:00,Winter,0,0,2,9.84,12.12,87,8.9981,1,27,28
5955,2012-02-04 08:00:00,Winter,0,0,1,9.84,14.395,87,0.0,4,86,90
5956,2012-02-04 09:00:00,Winter,0,0,1,9.84,12.12,81,8.9981,16,141,157
5957,2012-02-04 10:00:00,Winter,0,0,1,9.84,12.88,87,7.0015,31,193,224
5958,2012-02-04 11:00:00,Winter,0,0,1,12.3,16.665,70,0.0,46,224,270
5959,2012-02-04 12:00:00,Winter,0,0,2,12.3,15.91,70,6.0032,40,260,300
5960,2012-02-04 13:00:00,Winter,0,0,2,12.3,14.395,70,12.998,58,244,302
5961,2012-02-04 14:00:00,Winter,0,0,2,13.12,15.15,66,15.0013,47,229,276
5962,2012-02-04 15:00:00,Winter,0,0,2,13.12,15.15,66,15.0013,61,244,305
5963,2012-02-04 16:00:00,Winter,0,0,2,13.94,16.665,61,11.0014,20,123,143
5964,2012-02-04 17:00:00,Winter,0,0,3,12.3,14.395,70,12.998,13,54,67
5965,2012-02-04 18:00:00,Winter,0,0,3,11.48,13.635,75,11.0014,6,58,64
5966,2012-02-04 19:00:00,Winter,0,0,3,10.66,13.635,87,8.9981,5,75,80
5967,2012-02-04 20:00:00,Winter,0,0,3,9.84,11.365,93,12.998,4,73,77
5968,2012-02-04 21:00:00,Winter,0,0,3,9.84,12.12,93,8.9981,4,74,78
5969,2012-02-04 22:00:00,Winter,0,0,2,9.84,12.88,87,6.0032,4,91,95
5970,2012-02-04 23:00:00,Winter,0,0,2,9.84,12.12,87,8.9981,4,66,70
5971,2012-02-05 00:00:00,Winter,0,0,2,9.84,12.12,87,8.9981,3,58,61
5972,2012-02-05 01:00:00,Winter,0,0,2,9.84,12.88,93,7.0015,5,46,51
5973,2012-02-05 02:00:00,Winter,0,0,2,9.84,12.88,93,7.0015,4,59,63
5974,2012-02-05 03:00:00,Winter,0,0,3,9.84,12.88,87,6.0032,4,13,17
5975,2012-02-05 04:00:00,Winter,0,0,2,9.84,12.12,87,8.9981,0,9,9
5976,2012-02-05 05:00:00,Winter,0,0,3,10.66,12.88,81,12.998,0,4,4
5977,2012-02-05 06:00:00,Winter,0,0,2,10.66,12.12,70,16.9979,0,4,4
5978,2012-02-05 07:00:00,Winter,0,0,2,9.84,12.12,75,11.0014,0,16,16
5979,2012-02-05 08:00:00,Winter,0,0,2,9.84,12.12,75,11.0014,4,58,62
5980,2012-02-05 09:00:00,Winter,0,0,2,9.84,11.365,70,15.0013,9,83,92
5981,2012-02-05 10:00:00,Winter,0,0,2,10.66,12.12,65,19.0012,10,138,148
5982,2012-02-05 11:00:00,Winter,0,0,2,10.66,12.88,70,12.998,22,160,182
5983,2012-02-05 12:00:00,Winter,0,0,2,10.66,12.88,65,12.998,25,223,248
5984,2012-02-05 13:00:00,Winter,0,0,2,11.48,13.635,61,11.0014,33,241,274
5985,2012-02-05 14:00:00,Winter,0,0,1,12.3,15.15,61,11.0014,40,203,243
5986,2012-02-05 15:00:00,Winter,0,0,2,12.3,14.395,56,16.9979,55,217,272
5987,2012-02-05 16:00:00,Winter,0,0,1,12.3,14.395,56,15.0013,35,261,296
5988,2012-02-05 17:00:00,Winter,0,0,1,13.12,15.91,53,11.0014,31,275,306
5989,2012-02-05 18:00:00,Winter,0,0,1,12.3,14.395,52,16.9979,10,171,181
5990,2012-02-05 19:00:00,Winter,0,0,1,12.3,14.395,52,15.0013,6,63,69
5991,2012-02-05 20:00:00,Winter,0,0,1,11.48,13.635,56,12.998,3,47,50
5992,2012-02-05 21:00:00,Winter,0,0,1,11.48,14.395,56,7.0015,6,60,66
5993,2012-02-05 22:00:00,Winter,0,0,1,10.66,13.635,60,7.0015,9,182,191
5994,2012-02-05 23:00:00,Winter,0,0,1,9.84,12.12,70,8.9981,4,38,42
5995,2012-02-06 00:00:00,Winter,0,1,1,9.84,12.12,65,8.9981,7,14,21
5996,2012-02-06 01:00:00,Winter,0,1,1,9.02,12.88,75,6.0032,0,6,6
5997,2012-02-06 02:00:00,Winter,0,1,1,9.02,13.635,75,0.0,0,3,3
5998,2012-02-06 04:00:00,Winter,0,1,1,7.38,10.605,80,7.0015,0,2,2
5999,2012-02-06 05:00:00,Winter,0,1,1,7.38,10.605,80,7.0015,0,17,17
6000,2012-02-06 06:00:00,Winter,0,1,1,6.56,9.09,86,7.0015,0,72,72
6001,2012-02-06 07:00:00,Winter,0,1,1,6.56,9.09,86,7.0015,5,229,234
6002,2012-02-06 08:00:00,Winter,0,1,1,6.56,9.09,86,8.9981,10,434,444
6003,2012-02-06 09:00:00,Winter,0,1,1,7.38,10.605,80,7.0015,8,269,277
6004,2012-02-06 10:00:00,Winter,0,1,1,9.02,12.12,75,7.0015,20,96,116
6005,2012-02-06 11:00:00,Winter,0,1,1,10.66,13.635,70,8.9981,12,104,116
6006,2012-02-06 12:00:00,Winter,0,1,1,13.12,15.91,61,11.0014,19,131,150
6007,2012-02-06 13:00:00,Winter,0,1,1,15.58,19.695,40,15.0013,17,124,141
6008,2012-02-06 14:00:00,Winter,0,1,1,16.4,20.455,35,11.0014,14,126,140
6009,2012-02-06 15:00:00,Winter,0,1,1,17.22,21.21,32,19.0012,25,146,171
6010,2012-02-06 16:00:00,Winter,0,1,1,16.4,20.455,43,16.9979,13,215,228
6011,2012-02-06 17:00:00,Winter,0,1,1,16.4,20.455,43,16.9979,13,417,430
6012,2012-02-06 18:00:00,Winter,0,1,1,15.58,19.695,43,15.0013,11,426,437
6013,2012-02-06 19:00:00,Winter,0,1,1,14.76,16.665,43,16.9979,7,284,291
6014,2012-02-06 20:00:00,Winter,0,1,1,13.94,16.665,46,11.0014,7,194,201
6015,2012-02-06 21:00:00,Winter,0,1,1,13.12,15.91,57,11.0014,11,143,154
6016,2012-02-06 22:00:00,Winter,0,1,1,12.3,15.15,65,8.9981,4,83,87
6017,2012-02-06 23:00:00,Winter,0,1,1,12.3,15.15,65,8.9981,3,43,46
6018,2012-02-07 00:00:00,Winter,0,1,1,12.3,14.395,70,12.998,1,22,23
6019,2012-02-07 01:00:00,Winter,0,1,1,11.48,14.395,61,8.9981,8,6,14
6020,2012-02-07 02:00:00,Winter,0,1,1,12.3,16.665,61,0.0,0,4,4
6021,2012-02-07 03:00:00,Winter,0,1,2,12.3,16.665,70,0.0,1,1,2
6022,2012-02-07 04:00:00,Winter,0,1,2,12.3,16.665,70,0.0,0,3,3
6023,2012-02-07 05:00:00,Winter,0,1,1,13.12,16.665,49,6.0032,0,15,15
6024,2012-02-07 06:00:00,Winter,0,1,1,13.12,15.15,45,19.9995,2,98,100
6025,2012-02-07 07:00:00,Winter,0,1,1,13.12,17.425,45,0.0,6,293,299
6026,2012-02-07 08:00:00,Winter,0,1,1,12.3,15.91,49,0.0,7,522,529
6027,2012-02-07 09:00:00,Winter,0,1,1,13.12,16.665,49,0.0,11,278,289
6028,2012-02-07 10:00:00,Winter,0,1,1,13.94,16.665,46,11.0014,12,104,116
6029,2012-02-07 11:00:00,Winter,0,1,1,14.76,17.425,46,12.998,9,120,129
6030,2012-02-07 12:00:00,Winter,0,1,1,16.4,20.455,40,22.0028,9,163,172
6031,2012-02-07 13:00:00,Winter,0,1,1,18.04,21.97,38,16.9979,15,169,184
6032,2012-02-07 14:00:00,Winter,0,1,1,18.04,21.97,38,16.9979,11,127,138
6033,2012-02-07 15:00:00,Winter,0,1,1,18.04,21.97,38,12.998,13,133,146
6034,2012-02-07 16:00:00,Winter,0,1,1,18.04,21.97,35,16.9979,19,257,276
6035,2012-02-07 17:00:00,Winter,0,1,1,18.04,21.97,35,12.998,15,494,509
6036,2012-02-07 18:00:00,Winter,0,1,1,17.22,21.21,38,12.998,10,508,518
6037,2012-02-07 19:00:00,Winter,0,1,1,15.58,19.695,43,15.0013,11,327,338
6038,2012-02-07 20:00:00,Winter,0,1,1,14.76,17.425,50,8.9981,6,206,212
6039,2012-02-07 21:00:00,Winter,0,1,1,13.94,17.425,61,7.0015,20,170,190
6040,2012-02-07 22:00:00,Winter,0,1,1,13.12,15.91,57,12.998,11,107,118
